4707,1,ransac,n,0.034
4707,1,bayes,n,2.316
16566,1,bayes,n,0.604
16566,1,theilsen,n,1.397
16566,1,ransac,n,1.295
16566,1,quantile,n,1.468
16566,1,tukey,n,1.045
21098,1,tukey,n,0.632
21098,1,quantile,n,0.116
21098,1,bayes,n,0.608
21098,1,ransac,n,0.711
21098,1,theilsen,n,0.999
17132,1,bayes,n,0.401
17132,1,tukey,n,0.307
17132,1,ransac,n,0.904
17132,1,theilsen,n,0.415
17132,1,quantile,n,0.111
52187,1,quantile,n,1.466
52187,1,bayes,n,1.195
52187,1,tukey,n,1.334
52187,1,theilsen,n,1.331
52187,1,ransac,n,1.124
5826,1,bayes,n,1.083
5826,1,quantile,n,0.653
5826,1,theilsen,n,0.606
5826,1,tukey,n,0.977
5826,1,ransac,n,1.029
26591,1,quantile,n,-0.946
26591,1,bayes,n,-0.286
26591,1,theilsen,n,-0.804
26591,1,tukey,n,-0.382
26591,1,ransac,n,-0.408
17124,1,tukey,n,0.917
17124,1,ransac,n,2.123
17124,1,quantile,n,0.652
17124,1,bayes,n,0.831
17124,1,theilsen,n,0.75
18818,1,bayes,n,-0.397
18818,1,quantile,n,-0.255
18818,1,theilsen,n,-0.435
18818,1,tukey,n,-0.39
18818,1,ransac,n,0.01
30171,1,ransac,n,-0.835
30171,1,tukey,n,-0.965
30171,1,bayes,n,-1.063
30171,1,theilsen,n,-0.576
30171,1,quantile,n,-1.01
19095,1,bayes,n,1.6
19095,1,ransac,n,1.342
19095,1,quantile,n,1.372
19095,1,theilsen,n,1.369
19095,1,tukey,n,1.618
6356,1,tukey,n,1.57
6356,1,ransac,n,2.09
6356,1,bayes,n,1.643
6356,1,quantile,n,1.847
6356,1,theilsen,n,1.722
16503,1,bayes,n,0.263
16503,2,bayes,n,1.252
16503,1,quantile,n,0.13
16503,2,quantile,n,1.276
16503,1,ransac,n,0.169
16503,2,ransac,n,1.113
16503,1,theilsen,n,0.154
16503,2,theilsen,n,1.203
27339,1,ransac,n,1.14
27339,1,bayes,n,0.967
27339,1,theilsen,n,0.994
27339,1,tukey,n,1.019
27339,1,quantile,n,0.908
15718,1,quantile,n,1.795
15718,1,ransac,n,0.904
15718,1,bayes,n,1.557
15718,1,tukey,n,1.564
15718,1,theilsen,n,1.376
17996,1,bayes,n,3.607
17996,1,ransac,n,3.885
17996,1,tukey,n,3.737
17996,1,quantile,n,4.583
17996,1,theilsen,n,4.174
10238,1,tukey,n,0.374
10238,1,theilsen,n,0.267
10238,1,quantile,n,0.286
10238,1,ransac,n,0.202
10238,1,bayes,n,0.568
27344,1,ransac,n,-0.29
27344,1,bayes,n,-0.275
27344,1,tukey,n,-0.311
27344,1,theilsen,n,0.186
27344,1,quantile,n,-1.002
52639,1,tukey,n,0.528
52639,1,quantile,n,0.626
52639,1,ransac,n,1.038
52639,1,theilsen,n,0.434
52639,1,bayes,n,0.505
25019,1,tukey,n,0.579
25019,1,theilsen,n,0.904
25019,1,quantile,n,0.487
25019,1,bayes,n,0.684
25019,1,ransac,n,0.659
25778,1,bayes,n,-0.172
25778,1,ransac,n,0.2
25778,1,quantile,n,-0.203
25778,1,theilsen,n,-0.131
25778,1,tukey,n,-0.161
36186,1,bayes,n,0.121
36186,1,quantile,n,-0.262
36186,1,ransac,n,-0.088
36186,1,theilsen,n,-0.175
36186,1,tukey,n,0.039
27532,1,tukey,n,1.427
27532,1,bayes,n,1.854
27532,1,ransac,n,2.852
27532,1,theilsen,n,2.073
27532,1,quantile,n,2.105
18580,1,quantile,n,0.458
18580,1,ransac,n,0.513
18580,1,bayes,n,0.643
18580,1,theilsen,n,0.358
18580,1,tukey,n,0.636
27967,1,tukey,n,-0.784
27967,1,ransac,n,-0.794
27967,1,bayes,n,-0.396
27967,1,theilsen,n,-0.308
27967,1,quantile,n,-0.547
4876,1,theilsen,n,-1.633
4876,1,ransac,n,-0.714
4876,1,bayes,n,-1.085
4876,1,quantile,n,-1.567
4876,1,tukey,n,-1.147
25384,1,bayes,n,1.316
25384,1,quantile,n,1.514
25384,1,ransac,n,1.436
25384,1,theilsen,n,1.387
25384,1,tukey,n,1.324
19314,1,tukey,n,-0.839
19314,1,theilsen,n,-0.269
19314,1,quantile,n,0.23
19314,1,bayes,n,-0.924
19314,1,ransac,n,-1.116
5389,1,theilsen,n,-0.369
5389,1,tukey,n,-0.193
5389,1,quantile,n,-0.135
5389,1,ransac,n,0.57
5389,1,bayes,n,-0.305
17654,1,bayes,n,5.454
17654,1,theilsen,n,5.232
17654,1,ransac,n,5.616
17654,1,tukey,n,5.613
17654,1,quantile,n,4.797
15345,1,bayes,n,-0.491
15345,1,tukey,n,-0.627
15345,1,quantile,n,-0.558
15345,1,theilsen,n,0.205
15345,1,ransac,n,-0.758
34220,1,ransac,n,0.836
34220,1,bayes,n,0.906
34220,1,quantile,n,0.914
34220,1,theilsen,n,1.051
34220,1,tukey,n,0.989
5298,1,quantile,n,2.688
5298,1,ransac,n,1.62
5298,1,tukey,n,1.905
5298,1,bayes,n,1.801
5298,1,theilsen,n,2.526
17902,1,tukey,n,2.536
17902,1,theilsen,n,2.444
17902,1,ransac,n,2.037
17902,1,bayes,n,2.542
17902,1,quantile,n,2.813
34826,1,tukey,n,0.027
34826,1,theilsen,n,-0.129
34826,1,bayes,n,0.052
34826,1,quantile,n,0.165
34826,1,ransac,n,0.561
5222,1,theilsen,n,-1.465
5222,1,ransac,n,-1.308
5222,1,quantile,n,-1.802
5222,1,tukey,n,-1.523
5222,1,bayes,n,-1.343
10054,1,ransac,n,1.5
10054,1,theilsen,n,1.35
10054,1,tukey,n,1.497
10054,1,quantile,n,1.606
10054,1,bayes,n,1.619
16043,1,quantile,n,-0.201
16043,1,theilsen,n,0.071
16043,1,tukey,n,0.178
16043,1,ransac,n,-0.054
16043,1,bayes,n,0.191
11565,1,quantile,n,1.055
11565,1,theilsen,n,0.942
11565,1,ransac,n,1.172
11565,1,bayes,n,1.143
11565,1,tukey,n,1.063
17576,1,ransac,n,-0.91
17576,1,theilsen,n,-0.188
17576,1,bayes,n,-0.837
17576,1,tukey,n,-0.847
17576,1,quantile,n,0.011
18653,1,bayes,n,1.65
18653,1,ransac,n,1.406
18653,1,tukey,n,1.823
18653,1,theilsen,n,1.825
18653,1,quantile,n,1.655
10228,1,quantile,n,0.121
10228,1,ransac,n,0.088
10228,1,theilsen,n,0.247
10228,1,bayes,n,0.777
10228,1,tukey,n,0.721
51784,1,theilsen,n,-0.132
51784,1,tukey,n,-0.089
51784,1,quantile,n,-0.185
51784,1,bayes,n,-0.357
51784,1,ransac,n,0.509
27080,1,quantile,n,0.941
27080,1,tukey,n,1.069
27080,1,bayes,n,1.136
27080,1,ransac,n,0.883
27080,1,theilsen,n,0.599
25345,1,bayes,n,-1.053
25345,1,theilsen,n,-1.288
25345,1,tukey,n,-1.15
25345,1,ransac,n,-1.809
25345,1,quantile,n,-0.639
19908,1,bayes,n,-1.912
19908,1,quantile,n,-2.594
19908,1,tukey,n,-2.052
19908,1,theilsen,n,-2.618
19908,1,ransac,n,-3.74
15355,1,theilsen,n,1.305
15355,1,ransac,n,1.929
15355,1,tukey,n,1.478
15355,1,quantile,n,1.2
15355,1,bayes,n,1.501
6763,1,tukey,n,-0.349
6763,1,bayes,n,-0.149
6763,1,quantile,n,-0.052
6763,1,ransac,n,0.27
6763,1,theilsen,n,-0.287
26779,1,ransac,n,1.242
26779,1,bayes,n,0.431
26779,1,quantile,n,0.806
26779,1,tukey,n,0.801
26779,1,theilsen,n,0.729
25907,1,ransac,n,0.157
25907,1,theilsen,n,-0.452
25907,1,bayes,n,-0.759
25907,1,quantile,n,-0.83
25907,1,tukey,n,-0.615
16646,1,ransac,n,0.323
16646,1,theilsen,n,0.284
16646,1,quantile,n,0.206
16646,1,bayes,n,0.341
16646,1,tukey,n,0.452
5753,1,ransac,n,1.97
5753,1,quantile,n,0.967
5753,1,theilsen,n,0.961
5753,1,tukey,n,1.71
5753,1,bayes,n,1.312
51323,1,tukey,n,1.57
51323,1,bayes,n,1.899
51323,1,quantile,n,1.339
51323,1,ransac,n,1.599
51323,1,theilsen,n,1.77
16997,1,bayes,n,1.816
16997,1,theilsen,n,1.043
16997,1,ransac,n,1.407
16997,1,quantile,n,0.866
16997,1,tukey,n,1.92
25227,1,theilsen,n,1.318
25227,1,tukey,n,1.333
25227,1,quantile,n,0.884
25227,1,bayes,n,1.378
25227,1,ransac,n,1.224
11417,1,tukey,n,-1.366
11417,1,bayes,n,-1.541
11417,1,quantile,n,-0.556
11417,1,theilsen,n,-1.18
11417,1,ransac,n,-1.994
30959,2,bayes,n,1.996
30959,2,tukey,n,2.061
30959,2,quantile,n,2.406
30959,2,ransac,n,2.409
30959,2,theilsen,n,2.166
17727,1,ransac,n,-8.918
17727,1,quantile,n,-11.102
17727,1,theilsen,n,-8.387
17727,1,tukey,n,-9.489
17727,1,bayes,n,-7.792
30939,1,theilsen,n,-0.451
30939,1,ransac,n,-0.651
30939,1,tukey,n,-0.514
30939,1,quantile,n,-0.397
30939,1,bayes,n,-0.681
25443,1,ransac,n,-0.192
25443,1,tukey,n,-0.572
25443,1,quantile,n,-0.541
25443,1,theilsen,n,-0.324
25443,1,bayes,n,-0.56
15211,1,quantile,n,1.414
15211,1,tukey,n,1.388
15211,1,theilsen,n,1.361
15211,1,bayes,n,1.347
15211,1,ransac,n,1.037
15756,1,theilsen,n,1.343
15756,1,tukey,n,1.312
15756,1,ransac,n,0.618
15756,1,bayes,n,1.42
15756,1,quantile,n,1.16
50256,1,quantile,n,0.439
50256,1,bayes,n,0.346
50256,1,ransac,n,0.718
50256,1,theilsen,n,0.395
6901,1,tukey,n,0.317
6901,1,ransac,n,0.51
6901,1,bayes,n,0.134
6901,1,quantile,n,-0.238
6901,1,theilsen,n,0.078
30350,1,theilsen,n,3.066
30350,1,ransac,n,3.163
30350,1,quantile,n,2.243
30350,1,bayes,n,1.859
30350,1,tukey,n,2.146
4778,1,theilsen,n,2.512
4778,1,bayes,n,2.626
4778,1,ransac,n,2.57
4778,1,tukey,n,2.608
4778,1,quantile,n,2.147
18392,1,theilsen,n,-0.956
18392,1,ransac,n,-1.518
18392,1,bayes,n,-0.717
18392,1,quantile,n,-0.846
18392,1,tukey,n,-0.828
15956,1,bayes,n,0.566
15956,1,tukey,n,0.64
15956,1,theilsen,n,0.625
15956,1,ransac,n,0.607
15956,1,quantile,n,0.772
6434,1,bayes,n,-1.067
6434,1,quantile,n,-0.988
6434,1,theilsen,n,-1.101
6434,1,ransac,n,-1.068
6434,1,tukey,n,-1.189
25120,1,tukey,n,-0.447
25120,1,ransac,n,-1.033
25120,1,theilsen,n,-0.835
25120,1,quantile,n,-0.104
25120,1,bayes,n,-0.434
6489,1,ransac,n,-7.703
6489,1,quantile,n,-7.927
6489,1,theilsen,n,-7.645
6489,1,tukey,n,-7.143
6489,1,bayes,n,-6.584
15048,1,tukey,n,1.278
15048,1,quantile,n,1.232
15048,1,bayes,n,1.424
15048,1,theilsen,n,1.375
15048,1,ransac,n,1.783
5049,1,ransac,n,1.394
5049,1,quantile,n,1.293
5049,1,theilsen,n,1.081
5049,1,tukey,n,1.411
5049,1,bayes,n,1.555
11307,1,ransac,n,1.237
11307,1,tukey,n,0.984
11307,1,theilsen,n,0.522
11307,1,quantile,n,0.263
11307,1,bayes,n,1.035
34004,1,tukey,n,0.678
34004,1,ransac,n,0.446
34004,1,quantile,n,0.378
34004,1,bayes,n,0.699
34004,1,theilsen,n,0.77
15457,1,theilsen,n,-1.472
15457,1,quantile,n,-2.236
15457,1,bayes,n,-1.297
15457,1,ransac,n,-2.223
15457,1,tukey,n,-1.315
34576,1,quantile,n,-0.081
34576,1,ransac,n,-0.021
34576,1,tukey,n,-0.129
34576,1,bayes,n,0.016
34576,1,theilsen,n,0.102
18114,1,tukey,n,1.194
18114,1,quantile,n,0.255
18114,1,bayes,n,0.411
18114,1,ransac,n,-0.984
18114,1,theilsen,n,0.371
50679,1,bayes,n,-0.641
50679,1,theilsen,n,-0.5
50679,1,quantile,n,-0.561
50679,1,ransac,n,-2.176
50679,1,tukey,n,-0.83
26003,1,quantile,n,1.233
26003,1,theilsen,n,1.352
26003,1,bayes,n,1.081
26003,1,tukey,n,1.266
26003,1,ransac,n,1.364
17029,1,quantile,n,0.928
17029,1,theilsen,n,0.93
17029,1,ransac,n,1.363
17029,1,tukey,n,1.185
17029,1,bayes,n,1.164
16571,1,theilsen,n,-0.362
16571,1,bayes,n,-0.016
16571,1,quantile,n,-0.443
16571,1,tukey,n,0.02
16571,1,ransac,n,-0.061
51151,1,quantile,n,0.251
51151,1,bayes,n,0.675
51151,1,theilsen,n,0.101
51151,1,tukey,n,0.632
51151,1,ransac,n,0.079
5516,1,bayes,n,0.025
5516,1,ransac,n,-0.025
5516,1,theilsen,n,0.569
5516,1,tukey,n,0.134
5516,1,quantile,n,0.052
11284,1,theilsen,n,0.09
11284,1,tukey,n,0.148
11284,1,bayes,n,0.253
11284,1,ransac,n,-0.778
11284,1,quantile,n,-0.042
51721,1,theilsen,n,1.018
51721,1,quantile,n,1.021
51721,1,tukey,n,0.871
51721,1,ransac,n,0.459
51721,1,bayes,n,0.345
36011,1,ransac,n,0.417
36011,1,theilsen,n,0.571
36011,1,tukey,n,0.637
36011,1,quantile,n,0.677
36011,1,bayes,n,0.423
18281,1,ransac,n,2.964
18281,1,theilsen,n,1.365
18281,1,bayes,n,0.97
18281,1,quantile,n,1.396
18281,1,tukey,n,0.914
27125,1,tukey,n,0.381
27125,1,bayes,n,0.371
27125,1,theilsen,n,0.46
27125,1,quantile,n,0.447
27125,1,ransac,n,0.387
7114,1,tukey,n,-1.815
7114,1,bayes,n,-1.697
7114,1,theilsen,n,-1.88
7114,1,quantile,n,-1.298
7114,1,ransac,n,-1.557
5599,1,bayes,n,0.604
5599,1,tukey,n,0.528
5599,1,theilsen,n,0.845
5599,1,quantile,n,0.703
5599,1,ransac,n,0.334
30178,1,bayes,n,-1.127
30178,1,tukey,n,-1.217
30178,1,theilsen,n,-1.503
30178,1,quantile,n,-1.555
30178,1,ransac,n,-3.177
15624,1,theilsen,n,-1.513
15624,1,ransac,n,-0.852
15624,1,bayes,n,-0.942
15624,1,quantile,n,-0.929
15624,1,tukey,n,-1.135
51479,1,theilsen,n,0.625
51479,1,ransac,n,0.535
51479,1,bayes,n,0.692
51479,1,tukey,n,0.662
51479,1,quantile,n,0.614
15740,1,tukey,n,-2.007
15740,1,bayes,n,-1.767
15740,1,quantile,n,-2.526
15740,1,ransac,n,-1.45
15740,1,theilsen,n,-2.123
15932,1,tukey,n,-0.995
15932,1,quantile,n,-1.014
15932,1,theilsen,n,-0.615
15932,1,bayes,n,-0.983
15932,1,ransac,n,0.871
11181,1,quantile,n,0.792
11181,1,tukey,n,1.05
11181,1,ransac,n,0.713
11181,1,bayes,n,1.013
11181,1,theilsen,n,0.874
18017,1,ransac,n,-0.474
18017,1,bayes,n,-0.027
18017,1,quantile,n,-0.139
18017,1,tukey,n,-0.323
18017,1,theilsen,n,-0.513
31070,1,tukey,n,-0.857
31070,1,bayes,n,-0.797
31070,1,quantile,n,-0.642
31070,1,ransac,n,-1.04
31070,1,theilsen,n,-0.27
51075,1,ransac,n,3.485
51075,1,quantile,n,4.594
51075,1,theilsen,n,3.907
51075,1,bayes,n,3.57
51075,1,tukey,n,3.624
34726,1,ransac,n,-0.191
34726,1,tukey,n,-0.983
34726,1,quantile,n,-0.617
34726,1,theilsen,n,-1.273
34726,1,bayes,n,-0.984
25243,1,bayes,n,-1.35
25243,1,tukey,n,-1.234
25243,1,theilsen,n,-2.267
25243,1,ransac,n,-2.337
25243,1,quantile,n,-2.486
25599,1,tukey,n,-0.367
25599,2,tukey,n,-2.322
25599,1,ransac,n,-0.011
25599,2,ransac,n,0.327
25599,1,quantile,n,-0.098
25599,2,quantile,n,-1.552
25599,1,theilsen,n,-0.345
25599,2,theilsen,n,-2.43
25599,1,bayes,n,-0.38
25599,2,bayes,n,-1.262
15720,1,quantile,n,0.095
15720,1,theilsen,n,0.404
15720,1,tukey,n,0.275
15720,1,bayes,n,0.482
15720,1,ransac,n,0.483
19328,1,bayes,n,0.91
19328,1,ransac,n,1.362
19328,1,quantile,n,-0.033
19328,1,theilsen,n,0.301
19328,1,tukey,n,0.952
25558,1,bayes,n,-1.305
25558,1,tukey,n,-1.492
