10076,1,ransac,c,-0.082
10076,1,bayes,c,-0.441
10076,1,theilsen,c,-0.245
10076,1,quantile,c,-0.118
10076,1,tukey,c,-0.314
4902,1,tukey,c,0.203
4902,1,bayes,c,0.227
4902,1,quantile,c,-0.379
4902,1,ransac,c,0.183
4902,1,theilsen,c,-0.06
51604,1,quantile,c,-0.001
51604,1,theilsen,c,-0.035
51604,1,bayes,c,-0.051
51604,1,ransac,c,-0.074
51604,1,tukey,c,-0.049
27271,1,ransac,c,-2.468
27271,2,ransac,c,-3.457
27271,1,tukey,c,-2.564
27271,2,tukey,c,-3.452
27271,1,bayes,c,-2.668
27271,2,bayes,c,-3.426
27271,1,quantile,c,-2.669
27271,2,quantile,c,-3.304
27271,1,theilsen,c,-3.002
27271,2,theilsen,c,-3.263
25901,1,quantile,c,0.221
25901,1,ransac,c,-0.097
25901,1,tukey,c,0.092
25901,1,bayes,c,0.088
25901,1,theilsen,c,0.083
11597,1,bayes,c,-0.471
11597,1,ransac,c,-0.652
11597,1,tukey,c,-0.538
11597,1,theilsen,c,-0.394
11597,1,quantile,c,-0.501
5186,1,ransac,c,-0.757
5186,1,tukey,c,-0.674
5186,1,bayes,c,-0.663
5186,1,theilsen,c,-0.64
5186,1,quantile,c,-0.918
15601,1,bayes,c,-0.112
15601,1,ransac,c,-0.092
15601,1,theilsen,c,-0.054
15601,1,quantile,c,-0.111
15601,1,tukey,c,-0.069
11092,1,bayes,c,-0.63
11092,1,quantile,c,-0.526
11092,1,ransac,c,-0.601
11092,1,theilsen,c,-0.48
11092,1,tukey,c,-0.72
7240,1,theilsen,c,-0.874
7240,1,ransac,c,-0.812
7240,1,quantile,c,-0.886
7240,1,bayes,c,-0.79
7240,1,tukey,c,-0.868
4321,1,ransac,c,-0.391
4321,1,bayes,c,-0.89
4321,1,quantile,c,-0.738
4321,1,theilsen,c,-0.817
4321,1,tukey,c,-0.923
7235,1,theilsen,c,-0.237
7235,1,bayes,c,-0.388
7235,1,ransac,c,-0.507
7235,1,tukey,c,-0.391
7235,1,quantile,c,-0.255
25265,1,bayes,c,-0.147
25265,1,quantile,c,-0.151
25265,1,theilsen,c,-0.083
25265,1,ransac,c,-0.173
25265,1,tukey,c,-0.256
11544,1,tukey,c,-0.062
11544,2,tukey,c,0.492
11544,1,ransac,c,-0.05
11544,2,ransac,c,0.442
11544,1,quantile,c,0.029
11544,2,quantile,c,0.61
11544,1,bayes,c,-0.145
11544,2,bayes,c,0.42
11544,1,theilsen,c,-0.109
11544,2,theilsen,c,0.006
52025,1,ransac,c,-0.659
52025,1,bayes,c,-0.26
52025,1,tukey,c,-0.261
52025,1,theilsen,c,-0.289
52025,1,quantile,c,-0.579
6098,1,bayes,c,0.102
6098,2,bayes,c,-0.019
6098,3,bayes,c,-0.105
6098,1,tukey,c,0.075
6098,2,tukey,c,-0.027
6098,3,tukey,c,-0.102
6098,1,theilsen,c,0.01
6098,2,theilsen,c,-0.03
6098,3,theilsen,c,-0.123
6098,1,quantile,c,0.099
6098,2,quantile,c,-0.07
6098,3,quantile,c,-0.102
6098,1,ransac,c,0.105
6098,2,ransac,c,-0.031
6098,3,ransac,c,-0.121
25263,1,tukey,c,-2.313
25263,1,ransac,c,-2.362
25263,1,quantile,c,-2.211
25263,1,bayes,c,-2.332
25263,1,theilsen,c,-2.355
7189,1,theilsen,c,0.07
7189,2,theilsen,c,-0.043
7189,1,tukey,c,0.078
7189,2,tukey,c,0.12
7189,1,quantile,c,0.301
7189,2,quantile,c,0.258
7189,1,bayes,c,0.016
7189,2,bayes,c,0.069
7189,1,ransac,c,-0.079
7189,2,ransac,c,-0.204
51977,1,tukey,c,-0.111
51977,1,bayes,c,-0.118
51977,1,theilsen,c,-0.123
51977,1,quantile,c,-0.124
51977,1,ransac,c,-0.149
7325,1,quantile,c,-0.217
7325,1,theilsen,c,-0.368
7325,1,bayes,c,-0.244
7325,1,tukey,c,-0.289
7325,1,ransac,c,-0.629
17008,1,tukey,c,0.058
17008,1,bayes,c,0.093
17008,1,ransac,c,0.345
17008,1,quantile,c,0.062
17008,1,theilsen,c,0.016
11429,1,quantile,c,0.357
11429,1,ransac,c,0.31
11429,1,tukey,c,0.315
11429,1,bayes,c,0.28
11429,1,theilsen,c,0.168
6224,1,ransac,c,-0.522
6224,1,tukey,c,-0.307
6224,1,bayes,c,-0.297
6224,1,theilsen,c,-0.301
6224,1,quantile,c,-0.269
10314,1,theilsen,c,-0.33
10314,1,bayes,c,-0.258
10314,1,tukey,c,-0.33
10314,1,ransac,c,-0.455
10314,1,quantile,c,-0.345
28097,1,theilsen,c,-0.29
28097,1,quantile,c,-0.153
28097,1,ransac,c,-0.515
28097,1,tukey,c,-0.371
28097,1,bayes,c,-0.306
11169,1,quantile,c,-0.386
11169,1,bayes,c,-0.167
11169,1,ransac,c,-0.209
11169,1,tukey,c,-0.111
11169,1,theilsen,c,-0.248
26982,1,theilsen,c,0.074
26982,1,tukey,c,0.29
26982,1,bayes,c,0.556
26982,1,ransac,c,0.001
26982,1,quantile,c,0.002
28057,1,theilsen,c,-0.418
28057,1,quantile,c,-0.384
28057,1,bayes,c,-0.346
28057,1,tukey,c,-0.342
28057,1,ransac,c,-0.349
15707,1,quantile,c,-0.018
15707,1,bayes,c,-0.144
15707,1,theilsen,c,-0.02
15707,1,tukey,c,-0.095
15707,1,ransac,c,-0.24
28056,1,bayes,c,-0.319
28056,1,quantile,c,-0.326
28056,1,tukey,c,-0.313
28056,1,theilsen,c,-0.388
28056,1,ransac,c,-1.012
10154,1,quantile,c,-0.098
10154,1,theilsen,c,-0.031
10154,1,bayes,c,-0.346
10154,1,tukey,c,-0.315
10154,1,ransac,c,-0.209
15933,1,theilsen,c,0.079
15933,1,tukey,c,0.169
15933,1,ransac,c,0.152
15933,1,quantile,c,0.444
15933,1,bayes,c,0.164
4131,1,quantile,c,0.673
4131,1,bayes,c,0.61
4131,1,tukey,c,0.591
4131,1,ransac,c,0.403
4131,1,theilsen,c,0.154
27191,1,ransac,c,1.942
27191,1,tukey,c,1.914
27191,1,theilsen,c,2.194
27191,1,quantile,c,2.137
27191,1,bayes,c,1.831
17139,1,quantile,c,-0.526
17139,1,ransac,c,-0.579
17139,1,theilsen,c,-0.587
17139,1,tukey,c,-0.56
17139,1,bayes,c,-0.566
4575,1,ransac,c,-0.255
4575,1,bayes,c,-0.334
4575,1,theilsen,c,-0.39
4575,1,tukey,c,-0.323
4575,1,quantile,c,-0.484
10111,1,tukey,c,-0.093
10111,1,ransac,c,0.758
10111,1,bayes,c,-0.153
10111,1,theilsen,c,-0.119
10111,1,quantile,c,-0.133
10285,1,theilsen,c,0.169
10285,1,bayes,c,0.089
10285,1,tukey,c,0.136
10285,1,ransac,c,0.349
10285,1,quantile,c,0.036
52090,1,theilsen,c,0.589
52090,1,ransac,c,0.733
52090,1,tukey,c,0.824
52090,1,quantile,c,0.569
52090,1,bayes,c,0.745
15298,1,quantile,c,0.24
15298,1,bayes,c,0.241
15298,1,tukey,c,0.247
15298,1,ransac,c,0.24
15298,1,theilsen,c,0.231
19710,1,ransac,c,-0.398
19710,1,theilsen,c,-0.205
19710,1,quantile,c,-0.408
19710,1,tukey,c,-0.105
19710,1,bayes,c,-0.289
6503,1,bayes,c,-0.076
6503,1,quantile,c,0.129
6503,1,theilsen,c,0.028
6503,1,ransac,c,-0.074
6503,1,tukey,c,-0.047
7259,1,tukey,c,-0.602
7259,1,theilsen,c,-0.555
7259,1,bayes,c,-0.567
7259,1,quantile,c,-0.501
7259,1,ransac,c,-0.566
7172,1,theilsen,c,-0.25
7172,1,tukey,c,-0.199
7172,1,quantile,c,-0.309
7172,1,ransac,c,-0.445
7172,1,bayes,c,-0.185
18774,1,bayes,c,-0.022
18774,1,theilsen,c,-0.161
18774,1,tukey,c,-0.118
18774,1,quantile,c,-0.114
18774,1,ransac,c,-0.111
5484,1,tukey,c,-0.639
5484,1,bayes,c,-0.656
5484,1,quantile,c,-0.7
5484,1,theilsen,c,-0.648
5484,1,ransac,c,-0.575
5942,1,bayes,c,-2.343
5942,1,ransac,c,-2.368
5942,1,theilsen,c,-2.563
5942,1,quantile,c,-2.44
5942,1,tukey,c,-2.397
10194,1,theilsen,c,-0.136
10194,1,quantile,c,-0.119
10194,1,bayes,c,-0.271
10194,1,tukey,c,-0.265
10194,1,ransac,c,-0.142
26886,1,bayes,c,0.574
26886,1,ransac,c,0.239
26886,1,quantile,c,0.447
26886,1,theilsen,c,0.369
26886,1,tukey,c,0.422
4707,1,tukey,c,-0.58
4707,1,theilsen,c,-0.523
4707,1,quantile,c,-0.463
4707,1,ransac,c,-0.763
4707,1,bayes,c,-0.434
16566,1,bayes,c,-0.574
16566,1,theilsen,c,-0.496
16566,1,ransac,c,-0.637
16566,1,quantile,c,-0.789
16566,1,tukey,c,-0.512
17132,1,bayes,c,-0.241
17132,1,tukey,c,-0.272
17132,1,ransac,c,-0.317
17132,1,theilsen,c,-0.306
17132,1,quantile,c,-0.334
52187,1,quantile,c,-0.422
52187,1,bayes,c,-0.109
52187,1,tukey,c,-0.127
52187,1,theilsen,c,-0.135
52187,1,ransac,c,-0.07
5826,1,bayes,c,0.1
5826,1,quantile,c,0.093
5826,1,theilsen,c,0.204
5826,1,tukey,c,0.157
5826,1,ransac,c,0.068
17124,1,tukey,c,-0.381
17124,1,ransac,c,-0.212
17124,1,quantile,c,-0.36
17124,1,bayes,c,-0.434
17124,1,theilsen,c,-0.3
18818,1,bayes,c,-0.359
18818,1,quantile,c,-0.422
18818,1,theilsen,c,-0.373
18818,1,tukey,c,-0.361
